YEAR,MO,DY,HR,SRAD,WS,TM,HU
2023,2,20,11,845.08,5.14,32.42,3.2
2023,2,20,12,862.55,4.89,33.49,3.12
2023,2,20,13,806.12,4.69,33.98,3.11
2023,2,20,14,674.08,4.5,33.8,3.06
2023,2,20,15,481.73,4.32,32.98,3.0
2023,2,20,16,251.25,2.61,29.63,5.01
2023,2,20,17,40.65,2.76,24.84,5.0
2023,2,20,18,0.0,2.89,22.9,4.48
2023,2,20,19,0.0,3.15,21.24,4.3
2023,2,20,20,0.0,3.45,19.67,4.09
2023,2,20,21,0.0,3.68,18.26,3.85
2023,2,20,22,0.0,3.81,17.12,3.64
2023,2,20,23,0.0,3.85,16.22,3.49
2023,2,21,0,0.0,3.85,15.62,3.43
2023,2,21,1,0.0,3.88,15.32,3.44
2023,2,21,2,0.0,3.92,15.24,3.54
2023,2,21,3,0.0,4.0,15.06,3.67
2023,2,21,4,0.0,4.05,14.7,3.79
2023,2,21,5,0.0,4.06,14.14,3.87
2023,2,21,6,8.45,4.18,14.17,3.94
2023,2,21,7,150.73,5.41,17.08,3.93
2023,2,21,8,370.38,4.41,20.25,4.12
2023,2,21,9,573.7,4.19,24.99,4.37
2023,2,21,10,727.78,5.35,29.72,4.18
2023,2,21,11,837.85,5.13,31.59,4.3
2023,2,21,12,851.08,5.23,32.29,4.41
2023,2,21,13,792.2,5.55,32.35,4.54
2023,2,21,14,662.55,5.53,31.91,4.69
2023,2,21,15,474.48,5.11,31.06,4.79
2023,2,21,16,249.93,3.35,28.9,5.63
2023,2,21,17,42.3,2.74,23.88,6.42
2023,2,21,18,0.0,2.72,22.21,6.08
2023,2,21,19,0.0,2.66,21.25,5.93
2023,2,21,20,0.0,2.64,20.27,5.76
2023,2,21,21,0.0,2.6,19.42,5.63
2023,2,21,22,0.0,2.55,18.6,5.5
2023,2,21,23,0.0,2.51,17.82,5.39
2023,2,22,0,0.0,2.47,17.12,5.27
2023,2,22,1,0.0,2.43,16.53,5.16
2023,2,22,2,0.0,2.25,16.24,5.08
2023,2,22,3,0.0,1.95,16.17,5.0
2023,2,22,4,0.0,1.71,15.92,4.95
2023,2,22,5,0.0,1.67,15.49,4.9
2023,2,22,6,9.0,1.96,15.19,5.02
2023,2,22,7,136.32,2.49,17.63,5.18
2023,2,22,8,324.6,2.93,20.37,4.96
2023,2,22,9,489.65,3.0,24.45,4.95
2023,2,22,10,699.1,2.88,28.09,4.77
2023,2,22,11,810.5,2.79,29.87,4.74
2023,2,22,12,808.92,2.81,30.89,4.76
2023,2,22,13,725.62,2.96,31.36,4.72
2023,2,22,14,546.97,2.97,31.41,4.6
2023,2,22,15,395.17,2.76,30.8,4.51
2023,2,22,16,214.25,1.68,28.56,6.38
2023,2,22,17,38.97,1.62,25.76,5.89
2023,2,22,18,0.0,1.79,24.09,5.36
2023,2,22,19,0.0,2.24,22.45,5.23
2023,2,22,20,0.0,2.56,20.8,5.24
2023,2,22,21,0.0,2.72,19.43,5.21
2023,2,22,22,0.0,2.86,18.14,5.15
2023,2,22,23,0.0,2.94,17.02,5.12
2023,2,23,0,0.0,2.94,16.1,5.09
2023,2,23,1,0.0,2.94,15.26,5.06
2023,2,23,2,0.0,2.89,14.55,5.0
2023,2,23,3,0.0,2.77,13.97,4.94
2023,2,23,4,0.0,2.61,13.61,4.85
2023,2,23,5,0.0,2.39,13.48,4.74
2023,2,23,6,9.65,2.07,13.86,4.69
2023,2,23,7,153.48,1.7,17.02,4.84
2023,2,23,8,373.48,1.25,19.9,4.65
2023,2,23,9,580.45,0.02,25.18,4.52
2023,2,23,10,737.1,2.0,28.95,4.19
2023,2,23,11,810.2,2.42,30.22,4.22
2023,2,23,12,826.75,2.62,30.9,4.28
2023,2,23,13,750.0,2.95,31.11,4.28
2023,2,23,14,618.75,3.39,30.86,4.22
2023,2,23,15,433.8,3.64,30.02,4.12
2023,2,23,16,223.15,2.71,27.92,4.86
2023,2,23,17,38.4,2.71,22.85,5.54
2023,2,23,18,0.0,3.08,20.58,5.08
2023,2,23,19,0.0,3.2,19.5,4.86
2023,2,23,20,0.0,3.24,18.65,4.65
2023,2,23,21,0.0,3.35,17.58,4.41
2023,2,23,22,0.0,3.36,16.88,4.23
2023,2,23,23,0.0,3.31,16.46,4.12
2023,2,24,0,0.0,3.26,16.16,4.08
2023,2,24,1,0.0,3.17,16.27,4.08
2023,2,24,2,0.0,3.05,16.11,4.08
2023,2,24,3,0.0,2.9,15.72,4.06
2023,2,24,4,0.0,2.75,15.25,3.99
2023,2,24,5,0.0,2.53,15.15,3.95
2023,2,24,6,10.07,2.26,15.56,4.04
2023,2,24,7,124.88,1.84,18.03,4.43
2023,2,24,8,290.38,2.21,20.73,3.52
2023,2,24,9,457.55,2.21,24.27,3.53
2023,2,24,10,597.5,2.15,27.33,3.53
2023,2,24,11,663.05,1.75,28.55,3.71
2023,2,24,12,677.95,1.31,29.31,3.87
2023,2,24,13,573.15,1.18,29.58,3.99
2023,2,24,14,511.38,1.26,29.61,4.08
2023,2,24,15,369.4,1.35,29.36,4.13
2023,2,24,16,198.2,1.0,27.92,5.11
2023,2,24,17,40.05,0.74,25.45,5.25
2023,2,24,18,0.0,0.49,24.6,4.72
2023,2,24,19,0.0,0.22,23.91,4.58
2023,2,24,20,0.0,0.13,23.2,4.62
2023,2,24,21,0.0,0.21,22.52,4.55
2023,2,24,22,0.0,0.28,21.85,4.52
2023,2,24,23,0.0,0.35,21.06,4.48
2023,2,25,0,0.0,0.37,20.32,4.45
2023,2,25,1,0.0,0.27,19.65,4.42
2023,2,25,2,0.0,0.13,19.04,4.39
2023,2,25,3,0.0,0.05,18.49,4.37
2023,2,25,4,0.0,0.17,17.87,4.37
2023,2,25,5,0.0,0.41,17.21,4.39
2023,2,25,6,11.75,0.76,16.95,4.43
2023,2,25,7,170.65,1.18,18.52,4.79
2023,2,25,8,397.88,1.58,21.28,4.51
2023,2,25,9,603.33,1.68,26.79,4.64
2023,2,25,10,756.95,1.65,29.57,4.79
2023,2,25,11,846.22,1.67,30.8,4.83
2023,2,25,12,862.22,1.64,31.44,4.79
2023,2,25,13,803.05,1.62,31.62,4.72
2023,2,25,14,674.17,1.62,31.36,4.64
2023,2,25,15,485.77,1.55,30.62,4.57
2023,2,25,16,260.45,1.26,29.1,5.11
2023,2,25,17,48.92,1.17,26.21,5.59
2023,2,25,18,0.0,1.1,25.01,5.08
2023,2,25,19,0.0,0.91,24.17,5.02
2023,2,25,20,0.0,0.71,23.36,5.02
2023,2,25,21,0.0,0.54,22.98,4.93
2023,2,25,22,0.0,0.42,22.42,4.94
2023,2,25,23,0.0,0.46,21.53,4.95
2023,2,26,0,0.0,0.64,20.52,4.87
2023,2,26,1,0.0,0.79,19.88,4.75
2023,2,26,2,0.0,0.99,18.62,4.76
2023,2,26,3,0.0,1.27,17.63,4.71
2023,2,26,4,0.0,1.49,16.76,4.66
2023,2,26,5,0.0,1.76,16.01,4.62
2023,2,26,6,12.88,2.03,15.67,4.66
2023,2,26,7,173.7,2.33,18.77,4.92
2023,2,26,8,396.38,2.43,22.01,4.83
2023,2,26,9,598.4,2.3,26.77,4.88
2023,2,26,10,741.85,1.94,29.89,4.89
2023,2,26,11,824.67,1.63,31.19,4.96
2023,2,26,12,835.47,1.33,31.9,5.05
2023,2,26,13,769.83,1.28,32.12,5.12
2023,2,26,14,623.67,1.46,31.94,5.12
2023,2,26,15,435.73,1.68,31.25,5.06
2023,2,26,16,224.7,1.52,29.67,5.74
2023,2,26,17,41.62,1.7,26.16,6.2
2023,2,26,18,0.0,1.96,24.44,5.61
2023,2,26,19,0.0,2.03,23.39,5.48
2023,2,26,20,0.0,1.97,22.65,5.41
2023,2,26,21,0.0,1.77,22.2,5.32
2023,2,26,22,0.0,1.54,21.56,5.28
2023,2,26,23,0.0,1.42,20.9,5.21
2023,2,27,0,0.0,1.44,20.31,5.15
2023,2,27,1,0.0,1.46,19.63,5.12
2023,2,27,2,0.0,1.42,19.09,5.09
2023,2,27,3,0.0,1.28,18.7,5.07
2023,2,27,4,0.0,1.1,18.6,5.01
2023,2,27,5,0.0,0.82,18.22,5.01
2023,2,27,6,12.35,0.36,18.52,5.02
2023,2,27,7,152.62,0.29,20.42,5.25
2023,2,27,8,359.17,1.03,23.61,4.98
2023,2,27,9,567.15,1.46,28.36,4.91
2023,2,27,10,741.55,1.55,30.34,4.87
2023,2,27,11,834.08,1.72,31.55,4.88
2023,2,27,12,848.17,1.86,32.23,4.88
2023,2,27,13,779.92,1.98,32.45,4.85
2023,2,27,14,656.95,1.92,32.22,4.8
2023,2,27,15,452.17,1.79,31.48,4.73
2023,2,27,16,233.1,1.51,30.02,5.06
2023,2,27,17,43.62,1.22,26.83,5.76
2023,2,27,18,0.0,1.15,25.42,5.2
2023,2,27,19,0.0,1.23,24.03,5.2
2023,2,27,20,0.0,1.58,23.0,5.1
2023,2,27,21,0.0,2.03,21.55,5.07
2023,2,27,22,0.0,2.43,19.9,5.06
2023,2,27,23,0.0,2.72,18.53,5.0
2023,2,28,0,0.0,2.87,17.57,4.95
2023,2,28,1,0.0,2.92,16.87,4.9
2023,2,28,2,0.0,2.93,16.31,4.87
2023,2,28,3,0.0,2.93,15.84,4.84
2023,2,28,4,0.0,2.9,15.44,4.82
2023,2,28,5,0.0,2.89,15.08,4.81
2023,2,28,6,13.05,2.75,15.38,4.87
2023,2,28,7,161.95,3.17,19.7,4.97
2023,2,28,8,375.02,3.27,23.01,4.94
2023,2,28,9,583.42,3.91,27.97,4.78
2023,2,28,10,742.53,4.0,30.69,4.62
2023,2,28,11,841.28,3.71,31.99,4.54
2023,2,28,12,854.22,3.21,32.69,4.49
2023,2,28,13,785.45,2.83,32.91,4.42
2023,2,28,14,648.08,2.32,32.59,4.34
2023,2,28,15,453.73,1.89,31.77,4.27
2023,2,28,16,233.0,1.46,30.07,4.99
2023,2,28,17,45.15,1.83,26.16,5.56
2023,2,28,18,0.0,2.46,23.75,5.06
2023,2,28,19,0.0,2.97,21.99,4.94
2023,2,28,20,0.0,3.28,20.7,4.88
2023,2,28,21,0.0,3.4,19.75,4.9
2023,2,28,22,0.0,3.4,18.85,5.0
2023,2,28,23,0.0,3.38,17.97,5.14
2023,3,1,0,0.0,3.35,17.08,5.29
2023,3,1,1,0.0,3.27,16.2,5.4
2023,3,1,2,0.0,3.17,15.43,5.48
2023,3,1,3,0.0,3.07,14.8,5.5
2023,3,1,4,0.0,3.01,14.31,5.48
2023,3,1,5,0.0,3.01,13.95,5.45
2023,3,1,6,10.0,2.9,14.47,5.43
2023,3,1,7,125.07,3.95,18.46,5.46
2023,3,1,8,322.15,3.56,21.88,5.52
2023,3,1,9,545.35,4.7,26.45,5.38
2023,3,1,10,701.08,4.76,29.61,5.03
2023,3,1,11,812.22,4.15,31.32,4.83
2023,3,1,12,823.42,3.34,32.36,4.74
2023,3,1,13,760.08,2.54,32.79,4.69
2023,3,1,14,583.45,1.77,32.62,4.64
2023,3,1,15,380.05,1.14,31.91,4.58
2023,3,1,16,177.3,0.77,30.46,5.01
2023,3,1,17,32.12,1.19,27.42,5.57
2023,3,1,18,0.0,2.03,24.76,5.16
2023,3,1,19,0.0,2.68,22.63,5.13
2023,3,1,20,0.0,3.03,21.09,5.11
2023,3,1,21,0.0,3.14,19.96,5.1
2023,3,1,22,0.0,3.16,19.06,5.11
2023,3,1,23,0.0,3.13,18.31,5.12
2023,3,2,0,0.0,3.03,17.86,5.23
2023,3,2,1,0.0,2.95,17.37,5.49
2023,3,2,2,0.0,2.81,17.18,5.7
2023,3,2,3,0.0,2.73,16.61,5.75
2023,3,2,4,0.0,2.67,16.03,5.65
2023,3,2,5,0.0,2.63,15.44,5.56
2023,3,2,6,12.95,2.46,15.64,5.59
2023,3,2,7,144.73,2.84,19.14,5.64
2023,3,2,8,357.7,2.46,22.37,5.54
2023,3,2,9,573.62,2.62,27.57,5.35
2023,3,2,10,728.17,2.12,30.15,5.31
2023,3,2,11,820.42,1.63,31.67,5.27
2023,3,2,12,833.33,1.44,32.56,5.2
2023,3,2,13,770.72,1.53,32.9,5.14
2023,3,2,14,639.0,1.61,32.75,5.09
2023,3,2,15,454.17,1.77,32.13,5.05
2023,3,2,16,223.9,1.65,30.75,5.36
2023,3,2,17,40.28,1.5,27.31,6.2
2023,3,2,18,0.0,1.99,25.16,5.73
2023,3,2,19,0.0,2.55,23.38,5.72
2023,3,2,20,0.0,2.97,22.14,5.67
2023,3,2,21,0.0,3.12,21.5,5.63
2023,3,2,22,0.0,3.11,20.96,5.62
2023,3,2,23,0.0,3.08,20.26,5.65
2023,3,3,0,0.0,3.04,19.27,5.68
2023,3,3,1,0.0,3.03,18.12,5.74
2023,3,3,2,0.0,2.98,17.34,5.82
2023,3,3,3,0.0,2.93,16.82,5.92
2023,3,3,4,0.0,2.85,16.47,6.03
2023,3,3,5,0.0,2.78,16.14,6.14
2023,3,3,6,12.55,2.54,16.62,6.25
2023,3,3,7,149.15,3.09,20.46,6.35
2023,3,3,8,348.9,2.84,24.29,6.28
2023,3,3,9,539.0,2.87,28.75,5.78
2023,3,3,10,703.4,2.78,31.19,5.54
2023,3,3,11,801.15,3.11,32.72,5.42
2023,3,3,12,830.58,3.27,33.63,5.35
2023,3,3,13,767.12,3.3,33.98,5.3
2023,3,3,14,635.95,3.27,33.78,5.27
2023,3,3,15,409.35,2.99,33.13,5.25
2023,3,3,16,207.1,2.13,31.68,5.71
2023,3,3,17,39.85,1.38,28.45,6.26
2023,3,3,18,0.0,1.77,26.35,5.87
2023,3,3,19,0.0,2.69,24.22,5.94
2023,3,3,20,0.0,3.4,22.6,5.93
2023,3,3,21,0.0,3.72,21.76,6.03
2023,3,3,22,0.0,3.95,20.91,6.18
2023,3,3,23,0.0,4.0,20.12,6.33
2023,3,4,0,0.0,3.82,19.55,6.5
2023,3,4,1,0.0,3.32,18.71,6.79
2023,3,4,2,0.0,2.92,18.15,6.97
2023,3,4,3,0.0,2.7,17.89,7.06
2023,3,4,4,0.0,2.66,17.74,7.0
2023,3,4,5,0.0,2.68,17.6,6.96
2023,3,4,6,11.07,2.59,18.08,6.96
2023,3,4,7,100.2,3.33,21.33,6.9
2023,3,4,8,229.12,3.04,24.57,6.74
2023,3,4,9,375.33,3.16,28.57,6.4
2023,3,4,10,606.83,3.0,30.55,6.04
2023,3,4,11,735.6,3.15,31.87,5.78
2023,3,4,12,739.0,3.22,32.58,5.6
2023,3,4,13,692.38,3.03,32.75,5.49
2023,3,4,14,510.98,2.56,32.6,5.39
2023,3,4,15,350.65,1.97,32.07,5.29
2023,3,4,16,173.7,1.31,30.84,5.53
2023,3,4,17,34.1,1.25,27.74,6.24
2023,3,4,18,0.0,2.11,25.39,5.88
2023,3,4,19,0.0,2.75,23.76,5.88
2023,3,4,20,0.0,3.09,22.57,5.91
2023,3,4,21,0.0,3.22,21.46,5.93
2023,3,4,22,0.0,3.18,20.25,5.94
2023,3,4,23,0.0,3.04,19.2,5.95
2023,3,5,0,0.0,2.93,18.27,6.02
2023,3,5,1,0.0,2.85,17.47,6.28
2023,3,5,2,0.0,2.69,16.89,6.44
2023,3,5,3,0.0,2.42,16.67,6.49
2023,3,5,4,0.0,2.12,16.79,6.42
2023,3,5,5,0.0,1.86,17.22,6.42
2023,3,5,6,14.7,1.58,17.95,6.51
2023,3,5,7,146.38,1.49,20.25,6.33
2023,3,5,8,336.58,1.04,23.16,6.1
2023,3,5,9,537.1,1.88,28.04,6.01
2023,3,5,10,712.58,2.35,30.02,6.18
2023,3,5,11,830.22,2.62,31.18,6.35
2023,3,5,12,844.38,2.88,31.83,6.46
2023,3,5,13,781.58,3.01,32.01,6.52
2023,3,5,14,650.38,3.11,31.8,6.51
2023,3,5,15,460.12,3.13,31.08,6.44
2023,3,5,16,230.32,3.01,29.78,6.38
2023,3,5,17,42.85,2.19,25.98,7.17
2023,3,5,18,0.0,2.63,23.44,6.85
2023,3,5,19,0.0,2.89,22.36,6.64
2023,3,5,20,0.0,3.01,21.46,6.48
2023,3,5,21,0.0,3.05,20.63,6.32
2023,3,5,22,0.0,3.09,19.85,6.15
2023,3,5,23,0.0,3.14,19.12,6.0
2023,3,6,0,0.0,3.18,18.44,5.87
2023,3,6,1,0.0,3.18,17.8,5.77
2023,3,6,2,0.0,3.13,17.19,5.7
2023,3,6,3,0.0,3.04,16.67,5.67
2023,3,6,4,0.0,2.89,16.33,5.64
2023,3,6,5,0.0,2.63,16.25,5.63
2023,3,6,6,15.85,2.18,17.16,5.68
2023,3,6,7,159.95,1.96,21.36,5.77
2023,3,6,8,386.48,1.07,25.13,5.68
2023,3,6,9,584.4,1.16,28.78,5.34
2023,3,6,10,746.2,2.46,30.51,5.24
2023,3,6,11,847.12,3.15,31.67,5.22
2023,3,6,12,867.97,3.6,32.33,5.2
2023,3,6,13,813.8,3.96,32.53,5.18
2023,3,6,14,667.42,4.24,32.18,5.14
2023,3,6,15,456.92,4.34,31.31,5.09
2023,3,6,16,242.52,4.18,29.85,5.08
2023,3,6,17,53.47,2.72,25.8,5.68
2023,3,6,18,0.0,2.99,22.96,5.62
2023,3,6,19,0.0,3.05,21.89,5.51
2023,3,6,20,0.0,3.07,20.96,5.41
2023,3,6,21,0.0,3.05,20.19,5.31
2023,3,6,22,0.0,2.99,19.52,5.22
2023,3,6,23,0.0,2.9,18.96,5.15
2023,3,7,0,0.0,2.77,18.5,5.09
2023,3,7,1,0.0,2.61,18.14,5.06
2023,3,7,2,0.0,2.2,18.21,5.03
2023,3,7,3,0.0,1.54,18.8,5.01
2023,3,7,4,0.0,0.88,19.08,5.0
2023,3,7,5,0.0,0.65,19.12,4.98
2023,3,7,6,20.35,1.22,18.64,5.06
2023,3,7,7,181.27,2.2,21.07,5.15
2023,3,7,8,387.83,2.74,24.58,5.11
2023,3,7,9,558.55,3.18,28.38,5.04
2023,3,7,10,725.38,2.95,30.12,5.11
2023,3,7,11,858.58,2.57,31.3,5.15
2023,3,7,12,870.67,2.33,32.0,5.16
2023,3,7,13,728.97,2.31,32.21,5.16
2023,3,7,14,529.75,2.32,32.02,5.11
2023,3,7,15,334.85,2.26,31.36,5.04
2023,3,7,16,163.8,2.19,30.16,5.02
2023,3,7,17,33.8,1.6,27.1,5.88
2023,3,7,18,0.0,1.83,25.15,5.59
2023,3,7,19,0.0,2.11,23.94,5.52
2023,3,7,20,0.0,2.47,22.72,5.45
2023,3,7,21,0.0,2.72,21.63,5.35
2023,3,7,22,0.0,2.83,20.72,5.25
2023,3,7,23,0.0,2.81,19.83,5.18
2023,3,8,0,0.0,2.72,18.57,7.51
2023,3,8,1,0.0,2.51,17.74,9.67
2023,3,8,2,0.0,2.25,17.7,9.53
2023,3,8,3,0.0,2.01,17.84,8.98
2023,3,8,4,0.0,1.81,18.0,8.28
2023,3,8,5,0.0,1.59,18.13,7.74
2023,3,8,6,13.95,1.34,18.71,8.1
2023,3,8,7,99.9,1.24,21.15,7.79
2023,3,8,8,220.77,1.06,23.23,7.19
2023,3,8,9,352.45,0.97,27.04,6.87
2023,3,8,10,527.72,1.67,28.44,7.04
2023,3,8,11,648.33,1.65,28.89,7.27
2023,3,8,12,742.7,1.49,29.04,7.52
2023,3,8,13,686.4,1.29,28.73,7.71
2023,3,8,14,651.03,1.22,28.36,7.78
2023,3,8,15,473.83,1.23,27.8,7.86
2023,3,8,16,234.57,1.0,26.78,8.45
2023,3,8,17,48.45,0.65,24.94,9.81
2023,3,8,18,0.0,0.5,23.69,8.82
2023,3,8,19,0.0,0.6,22.8,8.73
2023,3,8,20,0.0,0.81,22.03,8.64
2023,3,8,21,0.0,0.97,21.39,8.5
2023,3,8,22,0.0,1.1,20.75,8.37
2023,3,8,23,0.0,1.2,20.03,8.3
2023,3,9,0,0.0,1.3,19.18,8.36
2023,3,9,1,0.0,1.39,18.62,8.22
2023,3,9,2,0.0,1.45,18.01,8.12
2023,3,9,3,0.0,1.45,17.44,8.06
2023,3,9,4,0.0,1.37,17.0,7.99
2023,3,9,5,0.0,1.34,16.49,7.92
2023,3,9,6,20.35,1.36,16.42,8.38
2023,3,9,7,188.48,1.74,18.37,8.69
2023,3,9,8,408.7,2.15,21.54,8.59
2023,3,9,9,611.6,1.93,24.67,8.18
2023,3,9,10,774.03,1.02,26.13,8.16
2023,3,9,11,871.17,0.31,27.12,8.16
2023,3,9,12,859.83,0.31,27.79,8.09
2023,3,9,13,763.22,0.78,28.1,7.97
2023,3,9,14,615.62,1.24,28.06,7.86
2023,3,9,15,360.58,1.68,27.61,7.79
2023,3,9,16,180.07,1.8,26.68,7.82
2023,3,9,17,39.22,1.18,24.53,9.67
2023,3,9,18,0.0,0.88,23.7,8.47
2023,3,9,19,0.0,0.59,23.05,8.26
2023,3,9,20,0.0,0.51,22.39,8.1
2023,3,9,21,0.0,0.72,21.46,8.12
2023,3,9,22,0.0,0.97,20.36,8.09
2023,3,9,23,0.0,1.22,19.71,7.92
2023,3,10,0,0.0,1.45,18.93,7.77
2023,3,10,1,0.0,1.69,18.03,7.63
2023,3,10,2,0.0,1.95,17.14,7.47
2023,3,10,3,0.0,2.17,16.37,7.28
2023,3,10,4,0.0,2.33,15.76,7.06
2023,3,10,5,0.0,2.42,15.35,6.81
2023,3,10,6,23.05,2.29,15.9,7.0
2023,3,10,7,184.38,2.46,19.74,6.67
2023,3,10,8,399.77,1.64,22.7,6.59
2023,3,10,9,609.58,1.49,27.04,6.2
2023,3,10,10,776.1,1.47,28.58,6.18
2023,3,10,11,870.65,1.82,29.5,6.09
2023,3,10,12,895.08,2.29,30.13,5.97
2023,3,10,13,784.78,2.72,30.35,5.77
2023,3,10,14,612.53,3.08,30.1,5.6
2023,3,10,15,411.17,3.25,29.43,5.44
2023,3,10,16,207.23,2.83,27.94,5.9
2023,3,10,17,43.38,2.2,23.89,8.33
2023,3,10,18,0.0,2.46,21.73,7.45
2023,3,10,19,0.0,2.55,20.62,7.16
2023,3,10,20,0.0,2.58,19.69,6.9
2023,3,10,21,0.0,2.5,19.11,6.62
2023,3,10,22,0.0,2.33,18.77,6.37
2023,3,10,23,0.0,2.15,18.44,6.16
2023,3,11,0,0.0,2.02,18.26,5.94
2023,3,11,1,0.0,1.95,18.04,5.77
2023,3,11,2,0.0,1.9,17.75,5.66
2023,3,11,3,0.0,1.85,17.51,5.56
2023,3,11,4,0.0,1.77,17.34,5.48
2023,3,11,5,0.0,1.66,17.19,5.4
2023,3,11,6,21.33,1.55,17.43,5.68
2023,3,11,7,172.73,1.57,20.26,6.39
2023,3,11,8,374.35,1.75,22.95,5.77
2023,3,11,9,573.22,1.33,27.49,5.39
2023,3,11,10,737.67,0.72,29.46,5.28
2023,3,11,11,837.78,0.39,30.45,5.37
2023,3,11,12,881.22,0.22,31.09,5.42
2023,3,11,13,851.58,0.47,31.37,5.43
2023,3,11,14,666.58,0.75,31.29,5.43
2023,3,11,15,451.8,0.82,30.71,5.35
2023,3,11,16,225.18,0.64,29.54,5.74
2023,3,11,17,47.05,0.27,27.69,6.61
2023,3,11,18,0.0,0.38,26.31,5.94
2023,3,11,19,0.0,0.68,24.96,6.07
2023,3,11,20,0.0,0.85,23.97,6.1
2023,3,11,21,0.0,0.89,23.22,6.03
2023,3,11,22,0.0,0.84,22.78,5.86
2023,3,11,23,0.0,0.7,22.2,5.62
2023,3,12,0,0.0,0.59,21.56,5.59
2023,3,12,1,0.0,0.59,20.95,5.59
2023,3,12,2,0.0,0.62,20.37,5.54
2023,3,12,3,0.0,0.62,19.92,5.58
2023,3,12,4,0.0,0.85,19.41,5.57
2023,3,12,5,0.0,1.35,18.27,5.65
2023,3,12,6,25.33,1.9,17.31,6.34
2023,3,12,7,198.55,2.73,20.29,6.31
2023,3,12,8,429.48,3.04,23.08,6.14
2023,3,12,9,663.38,3.88,27.53,5.96
2023,3,12,10,813.53,3.31,30.39,5.98
2023,3,12,11,860.75,2.23,31.8,6.23
2023,3,12,12,846.83,1.28,32.46,6.46
2023,3,12,13,787.72,0.91,32.63,6.69
2023,3,12,14,658.08,1.18,32.31,6.85
2023,3,12,15,486.4,1.5,31.62,6.93
2023,3,12,16,255.55,1.35,30.1,8.51
2023,3,12,17,56.88,1.53,27.57,10.13
2023,3,12,18,0.0,1.72,26.28,8.83
2023,3,12,19,0.0,1.67,25.84,8.63
2023,3,12,20,0.0,1.56,25.56,8.46
2023,3,12,21,0.0,1.39,25.25,8.38
2023,3,12,22,0.0,1.2,24.93,8.23
2023,3,12,23,0.0,1.04,24.44,8.11
2023,3,13,0,0.0,1.07,23.67,8.13
2023,3,13,1,0.0,1.16,22.85,8.14
2023,3,13,2,0.0,1.31,22.06,8.11
2023,3,13,3,0.0,1.53,21.16,8.04
2023,3,13,4,0.0,1.69,20.46,7.99
2023,3,13,5,0.0,1.69,20.1,7.95
2023,3,13,6,25.92,1.48,20.35,8.19
2023,3,13,7,182.05,1.33,22.16,8.24
2023,3,13,8,385.05,1.37,24.67,7.56
2023,3,13,9,589.92,1.36,29.04,7.1
2023,3,13,10,741.25,1.34,31.72,7.01
2023,3,13,11,846.72,1.0,33.07,7.12
2023,3,13,12,813.15,0.8,33.68,7.31
2023,3,13,13,749.6,1.0,33.97,7.39
2023,3,13,14,550.0,1.42,33.58,7.41
2023,3,13,15,367.7,1.95,32.68,7.44
2023,3,13,16,187.65,1.96,31.25,8.3
2023,3,13,17,45.72,2.09,28.12,11.08
2023,3,13,18,0.0,2.68,26.16,10.22
2023,3,13,19,0.0,2.86,25.17,9.61
2023,3,13,20,0.0,2.89,24.24,9.16
2023,3,13,21,0.0,2.89,23.31,8.72
2023,3,13,22,0.0,2.86,22.5,8.32
2023,3,13,23,0.0,2.83,21.66,7.98
2023,3,14,0,0.0,2.76,20.93,7.73
2023,3,14,1,0.0,2.72,20.16,7.53
2023,3,14,2,0.0,2.72,19.57,7.42
2023,3,14,3,0.0,2.73,19.07,7.34
2023,3,14,4,0.0,2.79,18.56,7.26
2023,3,14,5,0.0,2.84,18.15,7.21
2023,3,14,6,23.85,2.69,18.75,7.52
2023,3,14,7,183.73,3.52,22.51,7.0
2023,3,14,8,381.12,3.31,25.72,6.84
2023,3,14,9,582.3,2.43,30.16,6.47
2023,3,14,10,737.88,1.31,32.12,6.6
2023,3,14,11,848.22,1.17,33.15,6.73
2023,3,14,12,875.85,1.49,33.71,6.8
2023,3,14,13,746.12,1.94,33.89,6.76
2023,3,14,14,605.85,2.24,33.68,6.67
2023,3,14,15,452.75,2.37,33.04,6.53
2023,3,14,16,215.68,2.09,31.69,7.1
2023,3,14,17,45.7,1.67,28.4,9.63
2023,3,14,18,0.0,1.69,26.9,8.43
2023,3,14,19,0.0,1.56,26.16,8.08
2023,3,14,20,0.0,1.64,25.15,8.0
2023,3,14,21,0.0,1.92,23.8,7.95
2023,3,14,22,0.0,2.23,22.34,7.97
2023,3,14,23,0.0,2.51,20.95,7.97
2023,3,15,0,0.0,2.76,19.81,7.83
2023,3,15,1,0.0,2.96,18.99,7.65
2023,3,15,2,0.0,3.11,18.44,7.47
2023,3,15,3,0.0,3.22,18.06,7.29
2023,3,15,4,0.0,3.28,17.8,7.15
2023,3,15,5,0.0,3.32,17.61,7.09
2023,3,15,6,26.52,3.29,18.54,7.25
2023,3,15,7,167.7,4.54,21.92,6.99
2023,3,15,8,360.8,4.0,25.1,7.17
2023,3,15,9,549.05,3.95,29.21,6.82
2023,3,15,10,648.42,3.63,31.47,6.69
2023,3,15,11,640.22,3.14,32.74,6.64
2023,3,15,12,641.95,2.66,33.39,6.63
2023,3,15,13,528.03,2.39,33.61,6.59
2023,3,15,14,406.35,2.16,33.06,6.53
2023,3,15,15,263.3,1.83,32.32,6.54
2023,3,15,16,139.93,1.21,30.99,8.0
